,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,休日
606,2021-02-14 16:30:00,15,10,5,5,5,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
607,2021-02-14 16:45:00,20,10,5,5,5,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
608,2021-02-14 17:00:00,20,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,1
609,2021-02-14 17:15:00,20,10,5,5,5,5,5,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,1
610,2021-02-14 17:30:00,15,10,5,5,5,5,15,20,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,0,6,1
611,2021-02-14 17:45:00,15,10,5,5,5,5,5,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,0,6,1
612,2021-02-14 18:00:00,20,10,5,5,5,5,25,0,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,1
613,2021-02-14 18:15:00,15,15,5,5,5,5,5,0,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,1
614,2021-02-14 18:30:00,15,15,5,5,5,5,0,0,0,15,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,6,1
615,2021-02-14 18:45:00,0,0,5,5,5,5,0,0,0,15,10,0,5,5,0,5,5,5,5,5,0,5,0,0,0,0,6,1
616,2021-02-14 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
617,2021-02-14 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
618,2021-02-14 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
619,2021-02-14 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
620,2021-02-14 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
621,2021-02-14 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
622,2021-02-14 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
623,2021-02-14 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
624,2021-02-15 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,2021-02-15 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2021-02-15 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,2021-02-15 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2021-02-15 10:00:00,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,5,0,0,0,0,0,0
629,2021-02-15 10:15:00,0,5,5,5,5,5,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,5,0,0,0,0,0,0
630,2021-02-15 10:30:00,0,20,5,15,5,5,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,0,0
631,2021-02-15 10:45:00,0,20,10,15,10,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,0,0
632,2021-02-15 11:00:00,0,25,20,20,25,5,0,0,0,5,10,0,5,0,5,5,0,5,5,5,0,5,5,5,5,0,0,0
633,2021-02-15 11:15:00,0,15,15,20,15,5,15,5,0,5,10,0,5,0,5,5,5,5,5,5,0,5,5,5,5,0,0,0
634,2021-02-15 11:30:00,0,10,10,15,15,5,5,10,0,5,10,0,5,0,5,5,5,5,5,5,0,5,5,5,5,0,0,0
635,2021-02-15 11:45:00,0,10,10,10,10,5,20,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
636,2021-02-15 12:00:00,0,10,5,5,5,5,10,10,0,5,10,0,5,0,5,5,5,5,5,5,15,5,5,5,5,0,0,0
637,2021-02-15 12:15:00,0,5,5,5,5,5,25,10,0,5,10,0,5,0,5,5,5,5,5,5,15,5,5,5,5,0,0,0
638,2021-02-15 12:30:00,0,5,5,10,15,5,10,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
639,2021-02-15 12:45:00,0,5,5,10,10,5,5,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
640,2021-02-15 13:00:00,0,10,5,0,5,5,15,10,0,0,0,0,5,0,5,5,5,5,5,5,0,0,0,5,5,0,0,0
641,2021-02-15 13:15:00,0,5,5,0,10,5,10,10,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,0,0
642,2021-02-15 13:30:00,0,5,5,0,5,5,20,10,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,0,0
643,2021-02-15 13:45:00,0,5,5,0,5,5,10,10,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,0,0
644,2021-02-15 14:00:00,0,5,5,0,5,0,25,10,0,0,0,0,5,5,5,5,0,5,5,5,0,0,0,5,5,0,0,0
645,2021-02-15 14:15:00,0,5,5,0,5,0,10,10,0,0,0,0,5,5,5,5,0,10,5,5,0,0,0,5,5,0,0,0
646,2021-02-15 14:30:00,0,5,5,0,5,5,25,10,0,0,0,0,5,5,5,5,0,5,5,5,0,0,0,5,5,0,0,0
647,2021-02-15 14:45:00,0,5,5,0,5,10,15,10,0,0,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0
648,2021-02-15 15:00:00,0,5,5,0,5,20,30,10,0,5,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0
649,2021-02-15 15:15:00,0,5,5,0,15,20,15,10,0,5,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0
650,2021-02-15 15:30:00,5,5,5,5,10,25,5,10,0,5,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0
651,2021-02-15 15:45:00,5,5,5,10,5,15,20,10,0,5,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0
652,2021-02-15 16:00:00,5,5,5,25,5,15,5,10,0,5,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0
653,2021-02-15 16:15:00,5,5,5,25,5,5,30,10,0,5,0,0,5,5,5,5,0,5,5,5,5,5,5,0,0,5,0,0
654,2021-02-15 16:30:00,10,5,5,35,5,5,10,10,0,0,10,0,5,5,5,5,0,5,5,5,5,5,5,0,0,5,0,0
655,2021-02-15 16:45:00,5,5,5,25,5,5,25,10,0,0,10,0,5,5,5,5,0,5,5,5,10,5,5,0,0,5,0,0
656,2021-02-15 17:00:00,5,5,5,20,5,10,15,10,0,0,0,0,5,5,5,5,0,5,5,5,0,0,0,0,0,0,0,0
657,2021-02-15 17:15:00,5,5,5,15,5,15,5,10,0,0,0,0,5,5,5,5,0,5,5,5,0,0,0,0,0,0,0,0
658,2021-02-15 17:30:00,5,5,5,20,5,15,15,10,0,0,0,0,5,5,5,5,0,5,5,5,10,5,5,0,0,0,0,0
659,2021-02-15 17:45:00,5,5,5,20,5,15,5,10,0,0,0,0,5,5,5,5,0,5,5,5,10,5,5,0,0,0,0,0
660,2021-02-15 18:00:00,10,5,5,20,5,10,20,0,0,0,0,0,5,5,5,5,0,5,5,5,10,5,5,0,0,0,0,0
661,2021-02-15 18:15:00,10,5,5,20,5,10,5,0,0,5,10,0,5,5,5,5,0,5,5,5,10,5,5,0,0,0,0,0
662,2021-02-15 18:30:00,10,5,5,15,5,5,0,0,0,20,10,0,5,5,5,5,0,5,5,5,0,5,0,0,0,0,0,0
663,2021-02-15 18:45:00,10,5,0,15,5,5,0,0,0,20,10,0,5,5,0,5,0,5,5,5,0,5,0,0,0,0,0,0
664,2021-02-15 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2021-02-15 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,2021-02-15 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2021-02-15 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2021-02-15 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2021-02-15 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,2021-02-15 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2021-02-15 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2021-02-16 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673,2021-02-16 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
674,2021-02-16 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
675,2021-02-16 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
676,2021-02-16 10:00:00,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,1,0
677,2021-02-16 10:15:00,0,10,5,5,0,5,0,0,0,0,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,1,0
678,2021-02-16 10:30:00,0,20,10,15,0,5,0,0,0,10,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,1,0
679,2021-02-16 10:45:00,0,20,10,25,20,5,0,0,0,15,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,1,0
680,2021-02-16 11:00:00,0,15,10,25,20,5,5,10,0,5,10,0,5,0,5,5,5,5,0,5,0,5,5,5,5,0,1,0
681,2021-02-16 11:15:00,0,10,10,15,15,5,20,10,0,5,10,0,5,0,5,5,5,5,0,5,0,5,5,5,5,0,1,0
682,2021-02-16 11:30:00,0,10,10,10,20,10,5,5,0,5,10,0,5,0,5,5,5,5,0,5,0,5,5,5,5,0,1,0
683,2021-02-16 11:45:00,0,5,10,5,15,10,20,10,0,5,10,0,5,0,5,5,5,5,5,5,0,5,5,5,5,0,1,0
684,2021-02-16 12:00:00,0,5,5,5,15,10,5,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
685,2021-02-16 12:15:00,0,5,5,5,10,15,25,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
686,2021-02-16 12:30:00,0,5,5,15,5,10,10,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
687,2021-02-16 12:45:00,0,5,5,15,5,10,30,5,0,5,10,0,5,0,5,5,5,5,5,5,0,0,0,5,5,5,1,0
688,2021-02-16 13:00:00,0,5,5,5,5,10,20,5,0,0,10,0,5,0,5,5,5,5,5,5,0,0,0,5,5,5,1,0
689,2021-02-16 13:15:00,0,5,5,5,5,5,30,5,0,0,10,0,5,0,5,5,5,5,5,5,0,0,0,5,5,5,1,0
690,2021-02-16 13:30:00,0,5,5,5,15,10,20,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
691,2021-02-16 13:45:00,0,5,5,5,15,5,5,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
692,2021-02-16 14:00:00,0,15,5,5,10,10,20,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
693,2021-02-16 14:15:00,0,5,5,5,5,10,5,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
694,2021-02-16 14:30:00,0,5,5,5,5,15,25,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
695,2021-02-16 14:45:00,0,5,5,5,5,10,10,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
696,2021-02-16 15:00:00,0,5,5,5,5,10,30,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
697,2021-02-16 15:15:00,0,5,5,5,5,10,15,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
698,2021-02-16 15:30:00,0,5,5,5,5,10,5,5,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
699,2021-02-16 15:45:00,0,5,5,5,5,10,20,10,0,5,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
700,2021-02-16 16:00:00,10,5,5,5,5,10,5,5,0,10,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
701,2021-02-16 16:15:00,5,5,5,5,5,10,25,5,0,10,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
702,2021-02-16 16:30:00,10,5,5,5,5,10,10,5,0,15,10,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,1,0
703,2021-02-16 16:45:00,15,5,5,5,5,10,30,5,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0
704,2021-02-16 17:00:00,20,5,5,5,5,5,15,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0
705,2021-02-16 17:15:00,15,5,5,5,5,5,5,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0
706,2021-02-16 17:30:00,15,5,5,5,10,5,15,15,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0
707,2021-02-16 17:45:00,10,5,5,5,10,5,5,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0
708,2021-02-16 18:00:00,5,5,5,5,10,5,20,0,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
709,2021-02-16 18:15:00,5,5,5,10,10,5,5,0,0,35,10,0,5,5,5,5,5,5,5,5,10,5,5,0,0,0,1,0
710,2021-02-16 18:30:00,5,5,10,10,10,5,0,0,0,30,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,1,0
711,2021-02-16 18:45:00,0,5,0,5,5,5,0,0,0,0,10,0,5,5,0,5,5,5,5,5,0,5,0,0,0,0,1,0
712,2021-02-16 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713,2021-02-16 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,2021-02-16 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
715,2021-02-16 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716,2021-02-16 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
717,2021-02-16 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
718,2021-02-16 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
719,2021-02-16 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
720,2021-02-17 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
721,2021-02-17 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
722,2021-02-17 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
723,2021-02-17 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
724,2021-02-17 10:00:00,0,5,5,5,0,5,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
725,2021-02-17 10:15:00,0,15,5,10,5,5,0,0,0,10,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
726,2021-02-17 10:30:00,0,25,20,20,25,5,0,0,0,10,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
727,2021-02-17 10:45:00,0,20,20,25,30,5,0,0,0,0,10,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,2,0
728,2021-02-17 11:00:00,0,15,20,15,20,15,0,10,0,0,10,0,5,0,5,5,0,5,0,0,0,0,0,5,5,0,2,0
729,2021-02-17 11:15:00,0,15,15,15,20,15,15,10,0,0,10,0,5,0,5,5,5,5,5,5,0,0,0,5,5,0,2,0
730,2021-02-17 11:30:00,0,0,10,10,25,10,30,10,0,0,10,0,5,0,5,5,5,5,5,5,0,0,0,5,5,0,2,0
731,2021-02-17 11:45:00,0,0,5,10,25,10,20,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,2,0
732,2021-02-17 12:00:00,0,0,5,10,25,10,5,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,2,0
733,2021-02-17 12:15:00,0,5,5,10,25,5,25,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,2,0
734,2021-02-17 12:30:00,0,5,5,5,20,5,10,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,2,0
735,2021-02-17 12:45:00,0,5,5,5,15,5,30,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
736,2021-02-17 13:00:00,0,5,5,5,10,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
737,2021-02-17 13:15:00,0,5,5,5,15,5,5,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
738,2021-02-17 13:30:00,0,5,5,5,20,5,20,5,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
739,2021-02-17 13:45:00,0,5,5,5,20,5,5,5,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
740,2021-02-17 14:00:00,0,5,5,5,15,5,25,5,0,20,10,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
741,2021-02-17 14:15:00,0,5,5,5,10,5,10,10,0,20,10,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
742,2021-02-17 14:30:00,0,5,5,5,5,5,25,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
743,2021-02-17 14:45:00,0,5,5,5,5,5,10,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
744,2021-02-17 15:00:00,0,5,5,5,5,5,30,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
745,2021-02-17 15:15:00,0,5,5,5,5,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
746,2021-02-17 15:30:00,0,10,5,5,5,5,30,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
747,2021-02-17 15:45:00,0,5,5,5,10,5,20,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
748,2021-02-17 16:00:00,0,5,5,5,15,5,5,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
749,2021-02-17 16:15:00,0,5,5,5,20,5,25,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,2,0
750,2021-02-17 16:30:00,0,5,5,5,5,5,10,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
751,2021-02-17 16:45:00,0,5,5,5,5,5,25,5,0,0,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
752,2021-02-17 17:00:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0
753,2021-02-17 17:15:00,0,5,5,5,5,5,5,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0
754,2021-02-17 17:30:00,0,5,5,5,5,5,15,15,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0
755,2021-02-17 17:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
756,2021-02-17 18:00:00,0,5,5,5,5,5,20,0,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
757,2021-02-17 18:15:00,0,5,5,10,5,5,5,0,0,35,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
758,2021-02-17 18:30:00,0,5,10,10,5,5,0,0,0,35,0,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,2,0
759,2021-02-17 18:45:00,0,5,0,5,5,5,0,0,0,0,0,0,5,5,0,5,5,5,5,5,0,5,0,0,0,0,2,0
760,2021-02-17 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
761,2021-02-17 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
762,2021-02-17 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
763,2021-02-17 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
764,2021-02-17 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
765,2021-02-17 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
766,2021-02-17 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
767,2021-02-17 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
768,2021-02-18 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
769,2021-02-18 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
770,2021-02-18 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
771,2021-02-18 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
772,2021-02-18 10:00:00,0,5,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,0
773,2021-02-18 10:15:00,0,15,5,5,5,5,0,0,0,15,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,0
774,2021-02-18 10:30:00,0,20,15,15,5,5,0,0,0,15,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,3,0
775,2021-02-18 10:45:00,0,20,20,20,10,5,0,0,0,10,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,3,0
776,2021-02-18 11:00:00,0,15,15,15,25,5,15,0,0,10,10,0,5,5,5,5,0,5,5,5,0,5,5,5,5,0,3,0
777,2021-02-18 11:15:00,0,10,10,15,15,5,20,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,3,0
778,2021-02-18 11:30:00,0,5,5,5,15,10,5,5,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,3,0
779,2021-02-18 11:45:00,0,5,5,5,15,10,20,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
780,2021-02-18 12:00:00,0,5,5,5,10,10,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
781,2021-02-18 12:15:00,0,5,5,5,10,10,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
782,2021-02-18 12:30:00,0,5,5,5,5,10,10,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,0,5,5,0,3,0
783,2021-02-18 12:45:00,0,5,5,5,5,10,5,5,0,5,10,0,5,5,5,5,5,5,5,5,0,5,0,5,5,0,3,0
784,2021-02-18 13:00:00,0,5,5,5,5,10,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,3,0
785,2021-02-18 13:15:00,0,5,5,5,5,5,30,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,3,0
786,2021-02-18 13:30:00,0,5,5,5,5,5,20,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
787,2021-02-18 13:45:00,0,5,5,5,5,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
788,2021-02-18 14:00:00,0,5,5,5,15,5,20,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
789,2021-02-18 14:15:00,0,5,5,5,10,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
790,2021-02-18 14:30:00,0,5,5,5,10,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
791,2021-02-18 14:45:00,0,5,5,5,10,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
792,2021-02-18 15:00:00,0,5,5,5,10,10,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
793,2021-02-18 15:15:00,0,5,5,5,5,10,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
794,2021-02-18 15:30:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
795,2021-02-18 15:45:00,0,5,5,5,5,5,20,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
796,2021-02-18 16:00:00,0,5,5,5,5,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
797,2021-02-18 16:15:00,0,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0
