,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,曜日
1282,2021-01-27 17:30:00,5,5,5,10,10,5,25,20,0,25,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1283,2021-01-27 17:45:00,5,5,5,10,10,5,10,5,0,25,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1284,2021-01-27 18:00:00,5,5,5,10,5,5,30,0,0,25,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,2,Wednesday
1285,2021-01-27 18:15:00,5,5,5,10,5,5,15,0,0,30,10,5,5,5,5,5,5,5,5,5,15,5,5,0,0,0,2,Wednesday
1286,2021-01-27 18:30:00,5,5,5,5,5,5,0,0,0,0,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,2,Wednesday
1287,2021-01-27 18:45:00,0,5,0,5,5,5,0,0,0,0,10,5,5,0,0,5,5,5,5,5,0,5,0,0,0,0,2,Wednesday
1288,2021-01-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1289,2021-01-27 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1290,2021-01-27 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1291,2021-01-27 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1292,2021-01-27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1293,2021-01-27 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1294,2021-01-27 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1295,2021-01-27 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
1296,2021-01-28 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1297,2021-01-28 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1298,2021-01-28 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1299,2021-01-28 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1300,2021-01-28 10:00:00,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,5,0,0,0,3,Thursday
1301,2021-01-28 10:15:00,0,5,5,0,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
1302,2021-01-28 10:30:00,0,15,10,20,15,5,0,0,0,15,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
1303,2021-01-28 10:45:00,0,20,15,20,30,5,0,0,0,20,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
1304,2021-01-28 11:00:00,0,20,15,20,30,10,0,10,0,20,10,5,0,0,5,5,0,5,0,0,0,5,5,0,0,0,3,Thursday
1305,2021-01-28 11:15:00,0,10,15,15,15,20,15,5,0,5,10,5,5,0,5,5,0,5,5,5,0,5,5,0,0,0,3,Thursday
1306,2021-01-28 11:30:00,0,5,10,10,25,15,5,10,0,5,10,5,5,0,5,5,5,5,5,5,0,5,5,0,0,0,3,Thursday
1307,2021-01-28 11:45:00,0,5,10,5,25,15,20,10,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1308,2021-01-28 12:00:00,0,5,5,5,15,15,5,10,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1309,2021-01-28 12:15:00,0,5,5,5,10,15,25,5,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1310,2021-01-28 12:30:00,0,5,5,5,5,10,20,5,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1311,2021-01-28 12:45:00,0,5,5,15,15,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1312,2021-01-28 13:00:00,0,5,5,15,25,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1313,2021-01-28 13:15:00,0,5,5,15,30,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1314,2021-01-28 13:30:00,0,5,5,10,25,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1315,2021-01-28 13:45:00,0,5,5,10,30,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1316,2021-01-28 14:00:00,0,5,5,10,15,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1317,2021-01-28 14:15:00,0,5,5,5,10,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1318,2021-01-28 14:30:00,0,5,5,10,15,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1319,2021-01-28 14:45:00,0,5,5,10,10,5,10,10,0,5,10,5,5,5,5,5,5,10,5,5,5,5,5,0,0,5,3,Thursday
1320,2021-01-28 15:00:00,0,5,5,10,10,5,30,10,0,5,10,5,5,5,5,5,5,10,5,5,5,5,5,0,0,5,3,Thursday
1321,2021-01-28 15:15:00,0,5,5,10,10,5,15,10,0,5,10,5,5,5,5,5,5,10,5,5,5,5,5,0,0,5,3,Thursday
1322,2021-01-28 15:30:00,0,5,5,10,15,5,35,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1323,2021-01-28 15:45:00,0,5,5,10,20,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1324,2021-01-28 16:00:00,0,5,5,10,20,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1325,2021-01-28 16:15:00,0,10,5,5,25,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1326,2021-01-28 16:30:00,0,5,5,5,20,5,10,5,0,5,10,15,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1327,2021-01-28 16:45:00,0,5,5,5,15,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
1328,2021-01-28 17:00:00,0,5,5,5,15,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1329,2021-01-28 17:15:00,0,5,5,5,15,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,25,5,0,0,0,3,Thursday
1330,2021-01-28 17:30:00,0,10,5,10,10,5,20,20,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1331,2021-01-28 17:45:00,5,10,5,10,10,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1332,2021-01-28 18:00:00,15,10,5,5,5,5,15,0,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1333,2021-01-28 18:15:00,20,10,5,5,5,5,10,0,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,3,Thursday
1334,2021-01-28 18:30:00,20,10,5,10,5,5,0,0,0,5,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,3,Thursday
1335,2021-01-28 18:45:00,0,5,5,10,5,5,0,0,0,5,10,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,3,Thursday
1336,2021-01-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1337,2021-01-28 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1338,2021-01-28 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1339,2021-01-28 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1340,2021-01-28 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1341,2021-01-28 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1342,2021-01-28 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1343,2021-01-28 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
1344,2021-01-29 09:00:00,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,Friday
1345,2021-01-29 09:15:00,0,5,5,5,0,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,4,Friday
1346,2021-01-29 09:30:00,0,10,5,5,5,5,0,0,0,10,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,4,Friday
1347,2021-01-29 09:45:00,0,15,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,4,Friday
1348,2021-01-29 10:00:00,0,15,5,5,5,5,0,10,0,5,10,0,0,5,5,5,5,5,0,5,0,5,5,0,0,0,4,Friday
1349,2021-01-29 10:15:00,0,15,5,5,10,5,0,10,0,5,10,5,0,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1350,2021-01-29 10:30:00,0,5,5,5,15,5,0,10,0,5,10,5,0,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1351,2021-01-29 10:45:00,0,10,5,5,20,5,0,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1352,2021-01-29 11:00:00,0,10,5,5,25,5,0,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1353,2021-01-29 11:15:00,0,10,5,5,30,5,0,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1354,2021-01-29 11:30:00,0,5,5,5,20,5,0,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,4,Friday
1355,2021-01-29 11:45:00,0,5,5,5,20,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1356,2021-01-29 12:00:00,0,5,5,5,15,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1357,2021-01-29 12:15:00,0,5,5,5,10,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1358,2021-01-29 12:30:00,0,5,5,5,15,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1359,2021-01-29 12:45:00,0,5,5,5,15,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1360,2021-01-29 13:00:00,0,5,5,5,20,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1361,2021-01-29 13:15:00,0,5,5,5,20,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1362,2021-01-29 13:30:00,0,5,5,5,25,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1363,2021-01-29 13:45:00,0,5,5,5,30,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1364,2021-01-29 14:00:00,5,5,5,5,30,5,30,10,0,0,10,5,10,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1365,2021-01-29 14:15:00,5,5,5,5,10,5,15,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1366,2021-01-29 14:30:00,5,5,5,5,15,5,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,4,Friday
1367,2021-01-29 14:45:00,5,5,5,5,15,5,20,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1368,2021-01-29 15:00:00,5,5,5,5,20,5,10,5,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1369,2021-01-29 15:15:00,5,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1370,2021-01-29 15:30:00,5,5,5,5,20,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1371,2021-01-29 15:45:00,5,5,5,5,20,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1372,2021-01-29 16:00:00,5,5,5,5,20,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1373,2021-01-29 16:15:00,5,5,5,5,20,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1374,2021-01-29 16:30:00,5,5,5,5,15,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1375,2021-01-29 16:45:00,30,5,5,5,15,5,30,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
1376,2021-01-29 17:00:00,30,5,5,5,10,5,20,5,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1377,2021-01-29 17:15:00,25,5,5,5,10,5,10,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1378,2021-01-29 17:30:00,25,5,5,5,10,5,25,15,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1379,2021-01-29 17:45:00,15,5,5,5,10,5,10,0,0,25,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1380,2021-01-29 18:00:00,10,10,5,5,5,5,30,0,0,20,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1381,2021-01-29 18:15:00,15,5,5,5,5,5,15,0,0,20,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,Friday
1382,2021-01-29 18:30:00,15,10,10,5,5,5,0,0,0,20,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,4,Friday
1383,2021-01-29 18:45:00,0,10,10,5,5,5,0,0,0,0,10,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,4,Friday
1384,2021-01-29 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1385,2021-01-29 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1386,2021-01-29 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1387,2021-01-29 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1388,2021-01-29 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1389,2021-01-29 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1390,2021-01-29 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1391,2021-01-29 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
1392,2021-01-30 09:00:00,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,Saturday
1393,2021-01-30 09:15:00,0,20,5,5,5,5,0,0,0,5,10,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,5,Saturday
1394,2021-01-30 09:30:00,0,30,5,10,5,5,0,0,0,5,10,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,5,Saturday
1395,2021-01-30 09:45:00,0,20,5,10,5,5,0,0,0,5,10,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,5,Saturday
1396,2021-01-30 10:00:00,0,10,5,10,10,5,10,10,0,5,10,0,5,5,5,5,0,5,5,5,0,5,5,0,0,0,5,Saturday
1397,2021-01-30 10:15:00,0,5,5,10,10,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,5,Saturday
1398,2021-01-30 10:30:00,0,5,5,5,20,5,35,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,5,Saturday
1399,2021-01-30 10:45:00,0,5,5,5,15,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,5,Saturday
1400,2021-01-30 11:00:00,0,5,5,5,5,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
1401,2021-01-30 11:15:00,0,5,5,5,5,5,25,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
1402,2021-01-30 11:30:00,0,5,5,5,5,5,10,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
1403,2021-01-30 11:45:00,0,5,5,5,5,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1404,2021-01-30 12:00:00,0,5,5,5,5,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1405,2021-01-30 12:15:00,0,5,5,5,5,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1406,2021-01-30 12:30:00,0,5,5,5,5,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1407,2021-01-30 12:45:00,0,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1408,2021-01-30 13:00:00,0,5,5,5,5,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1409,2021-01-30 13:15:00,0,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1410,2021-01-30 13:30:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1411,2021-01-30 13:45:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1412,2021-01-30 14:00:00,5,5,5,5,5,5,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,5,Saturday
1413,2021-01-30 14:15:00,5,5,5,5,5,5,20,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,5,Saturday
1414,2021-01-30 14:30:00,5,5,5,5,5,5,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,5,Saturday
1415,2021-01-30 14:45:00,5,5,5,5,15,5,20,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1416,2021-01-30 15:00:00,5,5,5,5,10,5,5,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1417,2021-01-30 15:15:00,5,5,5,5,5,5,20,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1418,2021-01-30 15:30:00,5,5,5,5,5,5,5,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1419,2021-01-30 15:45:00,5,5,5,5,5,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1420,2021-01-30 16:00:00,5,5,5,5,5,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1421,2021-01-30 16:15:00,5,5,5,5,5,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1422,2021-01-30 16:30:00,5,5,5,5,5,5,15,5,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1423,2021-01-30 16:45:00,5,5,5,5,5,5,5,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,Saturday
1424,2021-01-30 17:00:00,5,5,5,5,5,5,20,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1425,2021-01-30 17:15:00,5,5,5,5,5,5,5,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1426,2021-01-30 17:30:00,5,5,5,5,5,5,25,20,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1427,2021-01-30 17:45:00,5,5,5,5,5,5,10,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1428,2021-01-30 18:00:00,5,10,5,5,5,5,25,0,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1429,2021-01-30 18:15:00,5,10,5,5,5,5,15,0,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,Saturday
1430,2021-01-30 18:30:00,5,10,5,5,5,5,5,0,0,5,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,5,Saturday
1431,2021-01-30 18:45:00,5,10,5,5,5,5,0,0,0,5,0,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,5,Saturday
1432,2021-01-30 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1433,2021-01-30 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1434,2021-01-30 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1435,2021-01-30 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1436,2021-01-30 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1437,2021-01-30 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1438,2021-01-30 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1439,2021-01-30 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1440,2021-01-31 09:00:00,0,0,5,5,0,5,0,0,0,0,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,Sunday
1441,2021-01-31 09:15:00,0,5,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,0,5,0,0,0,6,Sunday
1442,2021-01-31 09:30:00,0,5,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,6,Sunday
1443,2021-01-31 09:45:00,0,10,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,6,Sunday
1444,2021-01-31 10:00:00,0,5,5,5,5,5,0,10,0,5,10,5,0,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1445,2021-01-31 10:15:00,0,5,5,5,5,5,20,10,0,5,10,5,0,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1446,2021-01-31 10:30:00,0,5,5,5,5,5,5,10,0,5,10,5,0,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1447,2021-01-31 10:45:00,0,5,5,5,5,5,20,10,0,5,10,5,0,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1448,2021-01-31 11:00:00,0,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,6,Sunday
1449,2021-01-31 11:15:00,0,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,6,Sunday
1450,2021-01-31 11:30:00,5,5,5,5,10,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,6,Sunday
1451,2021-01-31 11:45:00,5,5,5,5,5,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1452,2021-01-31 12:00:00,5,5,5,5,5,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1453,2021-01-31 12:15:00,5,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1454,2021-01-31 12:30:00,5,5,5,5,5,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1455,2021-01-31 12:45:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1456,2021-01-31 13:00:00,5,5,5,5,10,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1457,2021-01-31 13:15:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1458,2021-01-31 13:30:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1459,2021-01-31 13:45:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,6,Sunday
1460,2021-01-31 14:00:00,5,5,5,5,15,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,6,Sunday
1461,2021-01-31 14:15:00,5,5,5,5,10,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,6,Sunday
1462,2021-01-31 14:30:00,5,5,5,5,5,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,6,Sunday
1463,2021-01-31 14:45:00,5,5,5,5,5,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
